1,境内居民通过境内银行与境外居民发生的收入和支付款项，由境内居民分别按照境外居民的（）进行申报。,A. 资金来源   B. 资金用途性质   C. 资金来源和资金用途性质   D. 以上都不是  ,4,C,题目解析
1,还本付息专用账户的支出范围（）。,A. 经常项目对外支付   B. 按规定办理资本项目支付   C. 偿还外债   D. 以上说法都错  ,4,C,题目解析
1,非银行债务人外债专用账户中的利息收入可参照（）管理规定办理结汇。,A. 货物贸易   B. 资本项目   C. 经常项目   D. 以上说法都错  ,4,C,题目解析
1,银行对于以分拆方式办理个人结售汇业务的个人，应纳入（）。,A. 黑名单管理   B. 关注名单管理   C. 可疑名单管理   D. 真实性名单管理  ,4,B,题目解析
1,在个人结售汇管理信息系统发生故障时，银行应严格按照（）办理个人结售汇业务。,A. 《结汇、售汇及付汇管理规定》   B. 《境内外汇账户管理规定   C. 内控制度   D. 《个人结售汇管理信息系统应急预案》  ,4,D,题目解析
1,个人结售汇非现监管主要包括（）。,A. 个人结售汇总体情况及变化趋势   B. 个人结售汇异常可疑情况   C. 银行办理个人结售汇以及与之相关的个人跨境外汇收支、境内划转、存取外币现钞、个人外汇账户等业务合规情况   D. 以上都是  ,4,D,题目解析
1,以下情况中，应当纳入个人结售汇系统的是（）。,A. 外币卡境内消费结汇   B. 境内卡境外使用购汇还款   C. 境外卡通过自助银行设备提取人民币现钞   D. 通过网上银行办理的金额小于等值100美元的购汇  ,4,D,题目解析
1,客户甲为南非人，在我市读大学，由于支付学费的需要，向某银行申请一笔6万美元的结汇，银行需审核（）后为其办理结汇。,A. 有效身份证件   B. 学校收费证明   C. 有效身份证件及学校收费证明   D. 无需审查  ,4,C,题目解析
1,下列哪种关系不属于直系亲属。（）,A. 父母   B. 子女   C. 配偶   D. 兄妹  ,4,D,题目解析
1,个人不得以分拆等方式规避个人结汇和境内个人购汇年度总额管理，下列行为不属于分拆特征的是（）。,A. 境外同一个人或机构同日、隔日将外汇汇给境内5个以上（含，下同）不同个人，收款人分别结汇   B. 5个以上不同个人同日、隔日或连续多日分别购汇后，将外汇汇给境外同一个人或机构   C. 5个以上不同个人同日、隔日或连续多日分别结汇后，将人民币资金存入或汇入同一个人或机构的人民币账户   D. 同一个人将其外汇储蓄账户内存款划转至3个以上直系亲属，直系亲属分别在年度总额内结汇  ,4,D,题目解析
1,境内银行应在实际收付之日（T）后的第一个工作日（T+1)（）前完成实际收付款数据的报送工作。,A. 中午12：00前   B. 上午10：00前   C. 下午17：00前   D. 无所谓  ,4,A,题目解析
1,境外个人在境内取得的经常项目项下合法人民币收入，可以凭本人（）及相关证明材料在银行办理购汇及汇出。,A. 有效身份证件   B. 护照   C. 内地通行证   D. 大陆通行证  ,4,A,题目解析
